seed,gse_type,log_file,gse_id,total_energy_consumed_pct,tasks_completed
75,gas,seed075_gas.log,2,307.0,19
75,gas,seed075_gas.log,3,311.0,13
75,gas,seed075_gas.log,4,315.0,15
75,gas,seed075_gas.log,5,326.0,16
75,gas,seed075_gas.log,6,344.0,15
75,gas,seed075_gas.log,7,437.0,14
75,gas,seed075_gas.log,8,429.0,17
79,gas,seed079_gas.log,1,291.0,15
79,gas,seed079_gas.log,2,299.0,15
79,gas,seed079_gas.log,3,366.0,18
79,gas,seed079_gas.log,4,327.0,14
79,gas,seed079_gas.log,5,412.0,17
79,gas,seed079_gas.log,6,405.0,14
79,gas,seed079_gas.log,7,383.0,18
79,gas,seed079_gas.log,8,390.0,15
82,gas,seed082_gas.log,1,293.0,16
82,gas,seed082_gas.log,2,304.0,18
82,gas,seed082_gas.log,3,339.0,17
82,gas,seed082_gas.log,4,347.0,16
82,gas,seed082_gas.log,5,390.0,18
82,gas,seed082_gas.log,6,324.0,13
82,gas,seed082_gas.log,7,338.0,13
82,gas,seed082_gas.log,8,399.0,16
83,gas,seed083_gas.log,1,301.0,16
83,gas,seed083_gas.log,2,308.0,18
83,gas,seed083_gas.log,3,341.0,16
83,gas,seed083_gas.log,4,378.0,16
83,gas,seed083_gas.log,5,423.0,17
83,gas,seed083_gas.log,6,394.0,13
83,gas,seed083_gas.log,7,330.0,14
83,gas,seed083_gas.log,8,420.0,15
85,gas,seed085_gas.log,1,307.0,17
85,gas,seed085_gas.log,2,330.0,16
85,gas,seed085_gas.log,3,330.0,13
85,gas,seed085_gas.log,4,349.0,15
85,gas,seed085_gas.log,5,302.0,12
85,gas,seed085_gas.log,6,397.0,17
85,gas,seed085_gas.log,7,423.0,17
85,gas,seed085_gas.log,8,396.0,16
84,gas,seed084_gas.log,1,291.0,16
84,gas,seed084_gas.log,2,370.0,18
84,gas,seed084_gas.log,3,315.0,19
84,gas,seed084_gas.log,4,306.0,16
84,gas,seed084_gas.log,5,312.0,10
84,gas,seed084_gas.log,6,396.0,14
84,gas,seed084_gas.log,7,442.0,18
84,gas,seed084_gas.log,8,369.0,13
86,gas,seed086_gas.log,1,285.0,18
86,gas,seed086_gas.log,2,290.0,18
86,gas,seed086_gas.log,3,255.0,13
86,gas,seed086_gas.log,4,344.0,14
86,gas,seed086_gas.log,5,319.0,16
86,gas,seed086_gas.log,6,426.0,16
86,gas,seed086_gas.log,7,408.0,13
86,gas,seed086_gas.log,8,392.0,13
87,gas,seed087_gas.log,1,330.0,20
87,gas,seed087_gas.log,2,312.0,16
87,gas,seed087_gas.log,3,307.0,15
87,gas,seed087_gas.log,4,264.0,13
87,gas,seed087_gas.log,5,310.0,15
87,gas,seed087_gas.log,6,378.0,17
87,gas,seed087_gas.log,7,303.0,10
87,gas,seed087_gas.log,8,413.0,16
81,gas,seed081_gas.log,1,302.0,16
81,gas,seed081_gas.log,2,325.0,18
81,gas,seed081_gas.log,3,360.0,16
81,gas,seed081_gas.log,4,383.0,17
81,gas,seed081_gas.log,5,293.0,13
81,gas,seed081_gas.log,6,394.0,14
81,gas,seed081_gas.log,7,451.0,11
81,gas,seed081_gas.log,8,374.0,17
89,gas,seed089_gas.log,1,309.0,18
89,gas,seed089_gas.log,2,290.0,15
89,gas,seed089_gas.log,3,336.0,19
89,gas,seed089_gas.log,4,302.0,16
89,gas,seed089_gas.log,5,389.0,16
89,gas,seed089_gas.log,6,347.0,15
89,gas,seed089_gas.log,7,361.0,13
89,gas,seed089_gas.log,8,346.0,12
88,gas,seed088_gas.log,1,289.0,20
88,gas,seed088_gas.log,2,293.0,16
88,gas,seed088_gas.log,3,293.0,15
88,gas,seed088_gas.log,4,328.0,17
88,gas,seed088_gas.log,5,323.0,12
88,gas,seed088_gas.log,6,413.0,15
88,gas,seed088_gas.log,7,339.0,13
88,gas,seed088_gas.log,8,423.0,19
96,gas,seed096_gas.log,1,325.0,17
96,gas,seed096_gas.log,2,298.0,16
96,gas,seed096_gas.log,3,295.0,14
96,gas,seed096_gas.log,4,326.0,12
96,gas,seed096_gas.log,5,353.0,16
96,gas,seed096_gas.log,6,318.0,14
96,gas,seed096_gas.log,7,415.0,18
96,gas,seed096_gas.log,8,412.0,17
94,gas,seed094_gas.log,1,349.0,20
94,gas,seed094_gas.log,2,333.0,16
94,gas,seed094_gas.log,3,327.0,16
94,gas,seed094_gas.log,4,346.0,19
94,gas,seed094_gas.log,5,395.0,13
94,gas,seed094_gas.log,6,256.0,12
94,gas,seed094_gas.log,7,385.0,13
94,gas,seed094_gas.log,8,370.0,12
93,gas,seed093_gas.log,1,334.0,18
93,gas,seed093_gas.log,2,340.0,19
93,gas,seed093_gas.log,3,406.0,24
93,gas,seed093_gas.log,4,256.0,12
93,gas,seed093_gas.log,5,390.0,17
93,gas,seed093_gas.log,6,332.0,12
93,gas,seed093_gas.log,7,337.0,11
93,gas,seed093_gas.log,8,329.0,10
91,gas,seed091_gas.log,1,314.0,14
91,gas,seed091_gas.log,2,289.0,16
91,gas,seed091_gas.log,3,286.0,17
91,gas,seed091_gas.log,4,341.0,15
91,gas,seed091_gas.log,5,404.0,17
91,gas,seed091_gas.log,6,337.0,15
91,gas,seed091_gas.log,7,433.0,16
91,gas,seed091_gas.log,8,416.0,15
90,gas,seed090_gas.log,1,317.0,14
90,gas,seed090_gas.log,2,340.0,21
90,gas,seed090_gas.log,3,403.0,21
90,gas,seed090_gas.log,4,339.0,14
90,gas,seed090_gas.log,5,332.0,13
90,gas,seed090_gas.log,6,371.0,15
90,gas,seed090_gas.log,7,425.0,14
90,gas,seed090_gas.log,8,333.0,11
92,gas,seed092_gas.log,1,334.0,18
92,gas,seed092_gas.log,2,329.0,15
92,gas,seed092_gas.log,3,299.0,15
92,gas,seed092_gas.log,4,302.0,15
92,gas,seed092_gas.log,5,351.0,16
92,gas,seed092_gas.log,6,462.0,14
92,gas,seed092_gas.log,7,352.0,15
92,gas,seed092_gas.log,8,431.0,16
95,gas,seed095_gas.log,1,297.0,17
95,gas,seed095_gas.log,2,330.0,19
95,gas,seed095_gas.log,3,388.0,19
95,gas,seed095_gas.log,4,394.0,15
95,gas,seed095_gas.log,5,329.0,14
95,gas,seed095_gas.log,6,421.0,15
95,gas,seed095_gas.log,7,390.0,13
95,gas,seed095_gas.log,8,335.0,12
97,gas,seed097_gas.log,1,299.0,17
97,gas,seed097_gas.log,2,244.0,17
97,gas,seed097_gas.log,3,313.0,18
97,gas,seed097_gas.log,4,317.0,17
97,gas,seed097_gas.log,5,358.0,13
97,gas,seed097_gas.log,6,327.0,13
97,gas,seed097_gas.log,7,428.0,15
97,gas,seed097_gas.log,8,415.0,15
99,gas,seed099_gas.log,1,306.0,19
99,gas,seed099_gas.log,2,342.0,19
99,gas,seed099_gas.log,3,262.0,13
99,gas,seed099_gas.log,4,308.0,15
99,gas,seed099_gas.log,5,325.0,14
99,gas,seed099_gas.log,6,350.0,14
99,gas,seed099_gas.log,7,382.0,15
99,gas,seed099_gas.log,8,389.0,15
98,gas,seed098_gas.log,1,296.0,19
98,gas,seed098_gas.log,2,316.0,18
98,gas,seed098_gas.log,3,313.0,12
98,gas,seed098_gas.log,4,322.0,14
98,gas,seed098_gas.log,5,429.0,18
98,gas,seed098_gas.log,6,367.0,14
98,gas,seed098_gas.log,7,426.0,14
98,gas,seed098_gas.log,8,390.0,15
