seed,gse_type,log_file,gse_id,total_energy_consumed_pct,tasks_completed
77,electric,seed077_electric.log,1,680.0,17
77,electric,seed077_electric.log,2,908.0,16
77,electric,seed077_electric.log,3,718.0,14
77,electric,seed077_electric.log,4,698.0,13
77,electric,seed077_electric.log,5,806.0,17
77,electric,seed077_electric.log,6,660.0,9
77,electric,seed077_electric.log,7,750.0,10
77,electric,seed077_electric.log,8,880.0,12
81,electric,seed081_electric.log,1,662.0,16
81,electric,seed081_electric.log,2,818.0,16
81,electric,seed081_electric.log,3,756.0,18
81,electric,seed081_electric.log,4,724.0,15
81,electric,seed081_electric.log,5,860.0,15
81,electric,seed081_electric.log,6,622.0,10
81,electric,seed081_electric.log,7,906.0,15
81,electric,seed081_electric.log,8,848.0,13
80,electric,seed080_electric.log,1,726.0,16
80,electric,seed080_electric.log,2,464.0,10
80,electric,seed080_electric.log,3,818.0,13
80,electric,seed080_electric.log,4,756.0,13
80,electric,seed080_electric.log,5,1022.0,15
80,electric,seed080_electric.log,6,904.0,17
80,electric,seed080_electric.log,7,932.0,18
80,electric,seed080_electric.log,8,860.0,10
83,electric,seed083_electric.log,1,760.0,15
83,electric,seed083_electric.log,2,742.0,14
83,electric,seed083_electric.log,3,856.0,15
83,electric,seed083_electric.log,4,838.0,14
83,electric,seed083_electric.log,5,1000.0,13
83,electric,seed083_electric.log,6,906.0,13
83,electric,seed083_electric.log,7,960.0,16
83,electric,seed083_electric.log,8,540.0,13
86,electric,seed086_electric.log,1,782.0,20
86,electric,seed086_electric.log,2,908.0,18
86,electric,seed086_electric.log,3,840.0,18
86,electric,seed086_electric.log,4,416.0,8
86,electric,seed086_electric.log,5,590.0,12
86,electric,seed086_electric.log,6,568.0,10
86,electric,seed086_electric.log,7,870.0,12
86,electric,seed086_electric.log,8,736.0,13
82,electric,seed082_electric.log,1,614.0,14
82,electric,seed082_electric.log,2,836.0,14
82,electric,seed082_electric.log,3,884.0,16
82,electric,seed082_electric.log,4,708.0,14
82,electric,seed082_electric.log,5,936.0,13
82,electric,seed082_electric.log,6,890.0,13
82,electric,seed082_electric.log,7,818.0,11
82,electric,seed082_electric.log,8,916.0,15
84,electric,seed084_electric.log,1,728.0,18
84,electric,seed084_electric.log,2,802.0,17
84,electric,seed084_electric.log,3,704.0,16
84,electric,seed084_electric.log,4,562.0,10
84,electric,seed084_electric.log,5,758.0,12
84,electric,seed084_electric.log,6,832.0,14
84,electric,seed084_electric.log,7,784.0,12
84,electric,seed084_electric.log,8,922.0,11
89,electric,seed089_electric.log,1,654.0,16
89,electric,seed089_electric.log,2,716.0,16
89,electric,seed089_electric.log,3,768.0,16
89,electric,seed089_electric.log,4,702.0,12
89,electric,seed089_electric.log,5,740.0,13
89,electric,seed089_electric.log,6,816.0,15
89,electric,seed089_electric.log,7,832.0,14
89,electric,seed089_electric.log,8,564.0,8
92,electric,seed092_electric.log,1,764.0,18
92,electric,seed092_electric.log,2,636.0,12
92,electric,seed092_electric.log,3,874.0,15
92,electric,seed092_electric.log,4,784.0,16
92,electric,seed092_electric.log,5,952.0,18
92,electric,seed092_electric.log,6,914.0,15
92,electric,seed092_electric.log,7,1036.0,11
92,electric,seed092_electric.log,8,278.0,7
85,electric,seed085_electric.log,1,804.0,17
85,electric,seed085_electric.log,2,628.0,12
85,electric,seed085_electric.log,3,322.0,7
85,electric,seed085_electric.log,4,874.0,16
85,electric,seed085_electric.log,5,838.0,15
85,electric,seed085_electric.log,6,816.0,12
85,electric,seed085_electric.log,7,782.0,13
85,electric,seed085_electric.log,8,838.0,14
87,electric,seed087_electric.log,1,730.0,16
87,electric,seed087_electric.log,2,728.0,13
87,electric,seed087_electric.log,3,746.0,15
87,electric,seed087_electric.log,4,708.0,15
87,electric,seed087_electric.log,5,668.0,12
87,electric,seed087_electric.log,6,756.0,13
87,electric,seed087_electric.log,7,810.0,13
87,electric,seed087_electric.log,8,818.0,11
88,electric,seed088_electric.log,1,822.0,22
88,electric,seed088_electric.log,2,808.0,16
88,electric,seed088_electric.log,3,764.0,14
88,electric,seed088_electric.log,4,732.0,13
88,electric,seed088_electric.log,5,794.0,16
88,electric,seed088_electric.log,6,616.0,10
88,electric,seed088_electric.log,7,632.0,12
88,electric,seed088_electric.log,8,614.0,12
91,electric,seed091_electric.log,1,640.0,15
91,electric,seed091_electric.log,2,266.0,6
91,electric,seed091_electric.log,3,606.0,12
91,electric,seed091_electric.log,4,258.0,6
91,electric,seed091_electric.log,5,944.0,21
91,electric,seed091_electric.log,6,1008.0,12
91,electric,seed091_electric.log,7,1124.0,15
91,electric,seed091_electric.log,8,966.0,12
90,electric,seed090_electric.log,1,764.0,15
90,electric,seed090_electric.log,2,820.0,15
90,electric,seed090_electric.log,3,824.0,15
90,electric,seed090_electric.log,4,662.0,11
90,electric,seed090_electric.log,5,876.0,16
90,electric,seed090_electric.log,6,700.0,12
90,electric,seed090_electric.log,7,834.0,14
90,electric,seed090_electric.log,8,798.0,14
95,electric,seed095_electric.log,1,820.0,16
95,electric,seed095_electric.log,2,850.0,18
95,electric,seed095_electric.log,3,824.0,18
95,electric,seed095_electric.log,4,660.0,11
95,electric,seed095_electric.log,5,440.0,11
95,electric,seed095_electric.log,6,504.0,8
95,electric,seed095_electric.log,7,908.0,13
95,electric,seed095_electric.log,8,914.0,12
94,electric,seed094_electric.log,1,646.0,16
94,electric,seed094_electric.log,2,886.0,21
94,electric,seed094_electric.log,3,728.0,14
94,electric,seed094_electric.log,4,896.0,17
94,electric,seed094_electric.log,5,666.0,12
94,electric,seed094_electric.log,6,736.0,11
94,electric,seed094_electric.log,7,926.0,15
94,electric,seed094_electric.log,8,626.0,10
93,electric,seed093_electric.log,1,806.0,19
93,electric,seed093_electric.log,2,816.0,16
93,electric,seed093_electric.log,3,846.0,14
93,electric,seed093_electric.log,4,828.0,13
93,electric,seed093_electric.log,5,782.0,17
93,electric,seed093_electric.log,6,718.0,13
93,electric,seed093_electric.log,7,760.0,10
93,electric,seed093_electric.log,8,818.0,14
97,electric,seed097_electric.log,1,876.0,18
97,electric,seed097_electric.log,2,272.0,7
97,electric,seed097_electric.log,3,784.0,16
97,electric,seed097_electric.log,4,860.0,20
97,electric,seed097_electric.log,5,804.0,16
97,electric,seed097_electric.log,6,748.0,16
97,electric,seed097_electric.log,7,432.0,8
97,electric,seed097_electric.log,8,926.0,14
96,electric,seed096_electric.log,1,632.0,17
96,electric,seed096_electric.log,2,690.0,17
96,electric,seed096_electric.log,3,652.0,11
96,electric,seed096_electric.log,4,534.0,10
96,electric,seed096_electric.log,5,862.0,14
96,electric,seed096_electric.log,6,740.0,13
96,electric,seed096_electric.log,7,920.0,17
96,electric,seed096_electric.log,8,818.0,13
99,electric,seed099_electric.log,1,800.0,17
99,electric,seed099_electric.log,2,460.0,11
99,electric,seed099_electric.log,3,686.0,14
99,electric,seed099_electric.log,4,654.0,14
99,electric,seed099_electric.log,5,712.0,14
99,electric,seed099_electric.log,6,770.0,15
99,electric,seed099_electric.log,7,838.0,14
99,electric,seed099_electric.log,8,868.0,10
98,electric,seed098_electric.log,1,756.0,18
98,electric,seed098_electric.log,2,734.0,16
98,electric,seed098_electric.log,3,720.0,14
98,electric,seed098_electric.log,4,754.0,12
98,electric,seed098_electric.log,5,722.0,17
98,electric,seed098_electric.log,6,896.0,14
98,electric,seed098_electric.log,7,920.0,11
98,electric,seed098_electric.log,8,840.0,13
