seed,gse_type,log_file,gse_id,total_energy_consumed_pct,tasks_completed
91,gas,seed091_gas.log,4,68.0,4
91,gas,seed091_gas.log,5,90.0,5
91,gas,seed091_gas.log,6,110.0,6
91,gas,seed091_gas.log,7,61.0,3
95,gas,seed095_gas.log,1,103.0,6
95,gas,seed095_gas.log,2,40.0,2
95,gas,seed095_gas.log,3,75.0,5
95,gas,seed095_gas.log,4,70.0,5
95,gas,seed095_gas.log,5,55.0,3
95,gas,seed095_gas.log,6,47.0,4
95,gas,seed095_gas.log,7,111.0,7
98,gas,seed098_gas.log,1,79.0,4
98,gas,seed098_gas.log,2,43.0,3
98,gas,seed098_gas.log,3,52.0,4
98,gas,seed098_gas.log,4,62.0,4
98,gas,seed098_gas.log,5,93.0,6
98,gas,seed098_gas.log,6,94.0,6
98,gas,seed098_gas.log,7,70.0,5
96,gas,seed096_gas.log,1,51.0,4
96,gas,seed096_gas.log,2,75.0,4
96,gas,seed096_gas.log,3,98.0,6
96,gas,seed096_gas.log,4,54.0,5
96,gas,seed096_gas.log,5,68.0,5
96,gas,seed096_gas.log,6,77.0,4
96,gas,seed096_gas.log,7,58.0,4
90,gas,seed090_gas.log,1,61.0,5
90,gas,seed090_gas.log,2,59.0,4
90,gas,seed090_gas.log,3,48.0,4
90,gas,seed090_gas.log,4,108.0,7
90,gas,seed090_gas.log,5,100.0,6
90,gas,seed090_gas.log,6,67.0,3
90,gas,seed090_gas.log,7,58.0,3
93,gas,seed093_gas.log,1,54.0,3
93,gas,seed093_gas.log,2,55.0,4
93,gas,seed093_gas.log,3,50.0,3
93,gas,seed093_gas.log,4,96.0,6
93,gas,seed093_gas.log,5,69.0,5
93,gas,seed093_gas.log,6,139.0,5
93,gas,seed093_gas.log,7,54.0,4
92,gas,seed092_gas.log,1,55.0,4
92,gas,seed092_gas.log,2,73.0,6
92,gas,seed092_gas.log,3,50.0,3
92,gas,seed092_gas.log,4,105.0,7
92,gas,seed092_gas.log,5,93.0,5
92,gas,seed092_gas.log,6,52.0,3
92,gas,seed092_gas.log,7,57.0,4
97,gas,seed097_gas.log,1,60.0,5
97,gas,seed097_gas.log,2,98.0,7
97,gas,seed097_gas.log,3,70.0,5
97,gas,seed097_gas.log,4,73.0,4
97,gas,seed097_gas.log,5,55.0,3
97,gas,seed097_gas.log,6,63.0,4
97,gas,seed097_gas.log,7,52.0,4
99,gas,seed099_gas.log,1,98.0,6
99,gas,seed099_gas.log,2,63.0,5
99,gas,seed099_gas.log,3,51.0,4
99,gas,seed099_gas.log,4,59.0,4
99,gas,seed099_gas.log,5,108.0,6
99,gas,seed099_gas.log,6,43.0,4
99,gas,seed099_gas.log,7,55.0,3
94,gas,seed094_gas.log,1,74.0,4
94,gas,seed094_gas.log,2,74.0,6
94,gas,seed094_gas.log,3,133.0,8
94,gas,seed094_gas.log,4,70.0,4
94,gas,seed094_gas.log,5,59.0,3
94,gas,seed094_gas.log,6,102.0,4
94,gas,seed094_gas.log,7,53.0,3
