seed,gse_type,log_file,gse_id,total_energy_consumed_pct,tasks_completed
90,electric,seed090_electric.log,4,260.0,4
90,electric,seed090_electric.log,5,318.0,5
90,electric,seed090_electric.log,6,76.0,2
90,electric,seed090_electric.log,7,120.0,3
96,electric,seed096_electric.log,1,164.0,4
96,electric,seed096_electric.log,2,68.0,2
96,electric,seed096_electric.log,3,192.0,5
96,electric,seed096_electric.log,4,156.0,5
96,electric,seed096_electric.log,5,214.0,6
96,electric,seed096_electric.log,6,194.0,2
96,electric,seed096_electric.log,7,200.0,5
95,electric,seed095_electric.log,1,138.0,3
95,electric,seed095_electric.log,2,142.0,3
95,electric,seed095_electric.log,3,156.0,4
95,electric,seed095_electric.log,4,168.0,5
95,electric,seed095_electric.log,5,212.0,5
95,electric,seed095_electric.log,6,162.0,5
95,electric,seed095_electric.log,7,174.0,5
89,electric,seed089_electric.log,1,198.0,4
89,electric,seed089_electric.log,2,176.0,4
89,electric,seed089_electric.log,3,78.0,2
89,electric,seed089_electric.log,4,78.0,4
89,electric,seed089_electric.log,5,176.0,4
89,electric,seed089_electric.log,6,330.0,6
89,electric,seed089_electric.log,7,384.0,7
92,electric,seed092_electric.log,1,140.0,3
92,electric,seed092_electric.log,2,78.0,4
92,electric,seed092_electric.log,3,230.0,6
92,electric,seed092_electric.log,4,170.0,4
92,electric,seed092_electric.log,5,264.0,6
92,electric,seed092_electric.log,6,176.0,4
92,electric,seed092_electric.log,7,200.0,4
97,electric,seed097_electric.log,1,232.0,8
97,electric,seed097_electric.log,2,156.0,5
97,electric,seed097_electric.log,3,142.0,3
97,electric,seed097_electric.log,4,172.0,3
97,electric,seed097_electric.log,5,74.0,2
97,electric,seed097_electric.log,6,280.0,7
97,electric,seed097_electric.log,7,200.0,3
98,electric,seed098_electric.log,1,154.0,4
98,electric,seed098_electric.log,2,98.0,2
98,electric,seed098_electric.log,3,200.0,6
98,electric,seed098_electric.log,4,150.0,4
98,electric,seed098_electric.log,5,196.0,6
98,electric,seed098_electric.log,6,196.0,4
98,electric,seed098_electric.log,7,192.0,3
94,electric,seed094_electric.log,1,70.0,3
94,electric,seed094_electric.log,2,232.0,6
94,electric,seed094_electric.log,3,288.0,8
94,electric,seed094_electric.log,4,120.0,3
94,electric,seed094_electric.log,5,70.0,2
94,electric,seed094_electric.log,6,296.0,4
94,electric,seed094_electric.log,7,142.0,3
93,electric,seed093_electric.log,1,200.0,3
93,electric,seed093_electric.log,2,160.0,5
93,electric,seed093_electric.log,3,130.0,3
93,electric,seed093_electric.log,4,190.0,4
93,electric,seed093_electric.log,5,254.0,5
93,electric,seed093_electric.log,6,258.0,6
93,electric,seed093_electric.log,7,118.0,4
99,electric,seed099_electric.log,1,200.0,5
99,electric,seed099_electric.log,2,178.0,4
99,electric,seed099_electric.log,3,130.0,4
99,electric,seed099_electric.log,4,154.0,4
99,electric,seed099_electric.log,5,264.0,7
99,electric,seed099_electric.log,6,110.0,4
99,electric,seed099_electric.log,7,158.0,2
