seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
25,electric,seed025_electric.log,LH997,True,45.0,1.0,9.0
25,electric,seed025_electric.log,OS374,True,66.0,12.0,19.0
25,electric,seed025_electric.log,QF640,True,53.0,5.0,13.0
25,electric,seed025_electric.log,TK1954,True,43.0,3.0,5.0
25,electric,seed025_electric.log,U28672,True,58.0,4.0,19.0
5,electric,seed005_electric.log,AF1341,True,135.0,68.0,32.0
5,electric,seed005_electric.log,AF782,True,146.0,5.0,106.0
5,electric,seed005_electric.log,BA774,True,55.0,8.0,12.0
5,electric,seed005_electric.log,EK149,True,80.0,24.0,21.0
5,electric,seed005_electric.log,EK533,True,110.0,5.0,70.0
5,electric,seed005_electric.log,IB204,True,107.0,8.0,64.0
5,electric,seed005_electric.log,IB452,True,87.0,18.0,34.0
5,electric,seed005_electric.log,KL123,True,85.0,27.0,23.0
5,electric,seed005_electric.log,KL184,True,107.0,9.0,63.0
5,electric,seed005_electric.log,KL642,True,112.0,45.0,32.0
5,electric,seed005_electric.log,LH412,True,56.0,0.0,21.0
5,electric,seed005_electric.log,LH997,True,47.0,3.0,9.0
5,electric,seed005_electric.log,OS374,True,128.0,42.0,51.0
5,electric,seed005_electric.log,QF640,True,86.0,22.0,29.0
5,electric,seed005_electric.log,TK1954,True,74.0,3.0,36.0
5,electric,seed005_electric.log,U28672,True,129.0,4.0,90.0
27,electric,seed027_electric.log,AF1341,True,59.0,6.0,18.0
27,electric,seed027_electric.log,AF782,True,126.0,3.0,88.0
27,electric,seed027_electric.log,BA774,True,73.0,26.0,12.0
27,electric,seed027_electric.log,EK149,True,57.0,5.0,17.0
27,electric,seed027_electric.log,EK533,True,80.0,6.0,39.0
27,electric,seed027_electric.log,IB204,True,58.0,6.0,17.0
27,electric,seed027_electric.log,IB452,True,66.0,18.0,13.0
27,electric,seed027_electric.log,KL123,True,61.0,12.0,14.0
27,electric,seed027_electric.log,KL184,True,88.0,12.0,41.0
27,electric,seed027_electric.log,KL642,True,94.0,31.0,28.0
27,electric,seed027_electric.log,LH412,True,105.0,0.0,70.0
27,electric,seed027_electric.log,LH997,True,44.0,1.0,8.0
27,electric,seed027_electric.log,OS374,True,66.0,6.0,25.0
27,electric,seed027_electric.log,QF640,True,73.0,1.0,37.0
27,electric,seed027_electric.log,TK1954,True,44.0,4.0,5.0
27,electric,seed027_electric.log,U28672,True,113.0,4.0,74.0
28,electric,seed028_electric.log,AF1341,True,59.0,6.0,18.0
28,electric,seed028_electric.log,AF782,True,71.0,0.0,36.0
